Rating,Review,Timestamp
5,Update,2024-11-13 16:54:46
5,Very nice AAP,2024-11-13 16:54:31
5,Awesome,2024-11-13 16:50:41
1,Ghatia,2024-11-13 16:47:49
5,"Dear tiktok team viral my video I am new user Daily video posted old account. Banned I am a professional video creator ,❤️👍💯",2024-11-13 16:47:19
5,Hi 👋 tik tok team please 🙏🙏🙏🙏 un benned Karak king 👑 account please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🥺🥺🥺🙏🙏🙏,2024-11-13 16:43:38
1,Worse In uploading reel,2024-11-13 16:42:15
5,টিক টকে অনেক ভালোবাসি,2024-11-13 16:42:04
5,Dear TikTok team Please support my Account forfou option please 🙏🙏🙏,2024-11-13 16:40:54
1,My account is bannedand i cannot use the TikTok.. From any account... I made a new account but its also banned.. Not temporary but permanently...,2024-11-13 16:40:47
5,Great app really good,2024-11-13 16:40:30
3,likes and views problem,2024-11-13 16:40:12
5,good,2024-11-13 16:39:50
5,Zameer Asherd Ali,2024-11-13 16:39:43
5,Good,2024-11-13 16:39:13
2,It is so good,2024-11-13 16:38:39
3,Anthony Ghost Aymos kmk,2024-11-13 16:35:53
5,I enjoy it because I love to dance and nowards I will learn new skills,2024-11-13 16:35:46
1,"Hello dear tiktok team Very very important Please I need your help because your account has mistakenly put my account in the freezer list. Please re-check my account correctly remove my account from the freezer list. Because I have not made any mistake that i against tiktok police but still my account has been frozen and my views have decreased a lot and I am also working hard on tiktok now to make very good videos content but Still, my views are much lower than before accoun muhammad aziz",2024-11-13 16:35:24
5,Nice,2024-11-13 16:35:16
5,Dear TikTok team please unfreeze my account and. Viral my video plz 🙏 Account..kashii_official12,2024-11-13 16:32:48
5,Plzzzz tiktok unbanned 💔💔😩😩The karak king account plzzzz tiktok your love 🤗😍😍😍😍😍😍😍😫😫😫,2024-11-13 16:32:21
2,nice it has gat offline videos,2024-11-13 16:32:20
5,Best app in the world,2024-11-13 16:32:02
5,My app is not working why,2024-11-13 16:31:32
5,Great experience,2024-11-13 16:29:18
2,It's just a time waistage app,2024-11-13 16:28:39
5,Plz viral my video @shuvoaich1m,2024-11-13 16:26:32
5,Love Tictoc ❤️,2024-11-13 16:26:08
5,This app to me is annoying how can u have enough data and TikTok won't be having any access,2024-11-13 16:26:02
5,I love love it especially the comments section,2024-11-13 16:25:17
4,Please tik tok Tim my account ananfriza @ibad khan3307,2024-11-13 16:25:17
1,Dear tiktok team please unbanned my friend account @karak king please unbanned,2024-11-13 16:23:47
1,The fact that this app needs to open itself (slow loading) and refuses to play on a normal website when you are on your phone was the last drop. I'm uninstalling this app for good. The algorithm is brutal and can ruin your feed with pure depression and horror. This can happen after watching just 1 vid that had a heavier topic. Worse if you have interacted bij liking or disliking or commenting. The algorithm with happily flood your feed with similar topics. Mental health and this app do not mix,2024-11-13 16:21:25
5,I call this app my stress killer. En I love it coz it has given platform to many lives.much love TikTok admins,2024-11-13 16:21:10
5,কক্,2024-11-13 16:19:58
1,Siyam ahamad,2024-11-13 16:18:58
5,Good 👍 app,2024-11-13 16:15:40
2,I cannot open Tiktok please help me,2024-11-13 16:14:04
1,How does it pay and does it pay real money or not,2024-11-13 16:12:08
5,Dear TikTok team please my account unfreez ok thanks,2024-11-13 16:10:12
1,It's still crashing,2024-11-13 16:09:52
1,Good,2024-11-13 16:09:17
2,"Audio keeps looping even after closing the app, videos are completely blacked out, if you scroll too fast the audio of the previous video will play over the next one and the images keep freezing.",2024-11-13 16:08:33
5,Nice 🙂,2024-11-13 16:08:17
5,pleeeeeees help me my tiktok is coming live i love you tiktok affice,2024-11-13 16:07:56
5,Not working Something wet wrong problem,2024-11-13 16:07:40
5,🌺😁,2024-11-13 16:07:03
5,Love it,2024-11-13 16:04:28
5,please viral account TikTok team please @❣️🇵🇰 BUNER KING 🇲🇾❣️: account please viral 🙏🙏🙏🙏🙏,2024-11-13 16:01:32
5,Hello Dera TikTok unbend krik king account,2024-11-13 16:00:34
5,foryou u,2024-11-13 16:00:17
1,Good,2024-11-13 15:59:18
4,Please TikTok team unbanned my account sãrkàr kàshïf gülīī ✌️ PlZzzz miss u my account,2024-11-13 15:58:18
5,Nice,2024-11-13 15:56:47
5,I love you deir tiktok plzz vairal my aconot,2024-11-13 15:56:17
1,My tiktok account 50k followers my like 80k plzss❤ plz tiktok plzzz❤,2024-11-13 15:55:47
5,Hasnainhasnain,2024-11-13 15:54:34
5,good,2024-11-13 15:54:28
3,Zeeshann,2024-11-13 15:53:31
5,The best experience that I've never found in all the apps I've seen,2024-11-13 15:53:14
5,Plz 😭😭😭 plz unfreez my account one video for you me plz tiktok plz account mane .prince896,2024-11-13 15:51:58
4,Please dear tiktok team viral do it my account 😭😭😭🙏🙏 please tiktok team viral do it my account please @khilji.usman,2024-11-13 15:51:44
5,For you viral my account,2024-11-13 15:51:31
5,Dear TikTok team please viral my account @alizain2025,2024-11-13 15:50:15
4,Please deer tiktok team unbanned my friend tiktok account please 😢 Sufyan....100,2024-11-13 15:48:22
1,Why are some of the videos blacked out with only audio?,2024-11-13 15:46:12
2,"The app is glitching out a lot in the last month. It's like every other video will play, and the ones that won't are a black screen. And now, last week, it started with every other video playing, but the video that won't play, it's a black screen with the audio playing. Please fix!!",2024-11-13 15:45:12
5,Very lively to use making to relieve my burden and worries,2024-11-13 15:44:11
5,Please dear tik tok team freeze my account and profile is not showing my account name is Muzamil 5757 please🙏😭,2024-11-13 15:44:00
5,Azaan jutt,2024-11-13 15:43:44
5,Nice app,2024-11-13 15:42:31
5,Why can't I repost anything the bottons gone,2024-11-13 15:42:09
5,It's good,2024-11-13 15:40:52
5,For you. 😰😰😥😓,2024-11-13 15:40:48
1,Please remove may you like,2024-11-13 15:39:05
5,Nice app,2024-11-13 15:39:03
5,මං දවසින් බාගයක්ම ඉන්නෙ tik tok එකට වෙලා ❤️,2024-11-13 15:38:32
2,Arslan mara account varrel karva de please please please please 🥺,2024-11-13 15:38:22
5,The best,2024-11-13 15:37:32
4,Good,2024-11-13 15:36:11
5,I'm big fan of TikTok CEO and founder thank you fro such entertaining.. platform hope in future you will more upgrade and proved godd feature..love you and take care,2024-11-13 15:34:56
5,নপসনস,2024-11-13 15:34:45
5,Good,2024-11-13 15:32:26
5,nice,2024-11-13 15:32:01
5,Good,2024-11-13 15:30:48
5,This is the most relatable app and helps get money also helps with app sponsors so you know and learn everyday it also helps with teaching you knew things like how to cook or bake etc. It deserves 5 stars to be honest,2024-11-13 15:29:52
5,Awesome,2024-11-13 15:29:51
1,Tik tok,2024-11-13 15:27:38
5,Please please dear TikTok team My TikTok account for you pe karwadoo please please 🥺🥺💔🥺🥺🥺🥹🥲🥲Mera account jaldi karwaado unfreeze,2024-11-13 15:22:15
5,nice app good and very useful,2024-11-13 15:21:43
1,"I hate Tiktok. My daughter sends me things and I click on the link and it straight away wants to link me up with her, not needed as we chat plenty and then takes me to totally different pages. I've downloaded it, perhaps that would help, but still the same annoying app. Nothing positive to say for now.",2024-11-13 15:20:31
5,Free palastainnnne 💋💋,2024-11-13 15:20:11
1,Please please my favorite KARAK KING Miss you karak king please 🙏 😢 ❤️ unbanned karak king id please,2024-11-13 15:20:09
1,It's really addicting it's kinda lame to be honest,2024-11-13 15:20:07
4,Rodri,2024-11-13 15:14:51
5,I like getting things as they happen & my music,2024-11-13 15:14:13
5,Good,2024-11-13 15:13:37
1,Slow,2024-11-13 15:12:59
5,Good and quality,2024-11-13 15:12:19
5,This is a good app but this app filter not use vivo mobile,2024-11-13 15:11:18
5,Nice,2024-11-13 15:11:06
5,I love this App it has a lot of TikTok dances 😊,2024-11-13 15:10:35
5,It is good,2024-11-13 15:10:25
5,Tet,2024-11-13 15:06:55
1,Its not that good in my phone,2024-11-13 15:06:43
5,please TikTok tem help me Id worning help me please 😭🥺,2024-11-13 15:06:08
1,nice,2024-11-13 15:04:47
5,Unbend my fovrit tiktoker Afnan king😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣🤣😂🤣🤣😂😂,2024-11-13 15:04:11
1,App won't even open now!,2024-11-13 15:03:41
1,"Probably one of the worst apps to try and mark yourself as a creator, or a personal business in tech, music, and more. 1. Theres that cringe autoplay feature you cannot disable. 2. Business registration requires entire business registration from government level like I get it, you want to steal and sell info. 3. It doesn't matter that you have more than 3 songs you've made, you still need 100 videos uploaded lol.",2024-11-13 15:02:39
5,Dear tik Toker sport me Sana Ariah,2024-11-13 15:01:59
5,please karak king account unband karo please,2024-11-13 15:01:43
5,This app really good The it makes me smile always,2024-11-13 15:01:28
1,"TikTok is a very pointless app that is damaging our generation. It’s only a waste of time and has had a negative impact on our lives. With TikTok, we can’t even protect our dignity. It has especially harmed many children under 18 in a significant way. Please avoid installing it.",2024-11-13 15:00:51
1,not open my tik tok plz solve my problem but tik tok its good,2024-11-13 14:59:45
5,Good,2024-11-13 14:57:52
5,Tanjemul,2024-11-13 14:57:33
5,"Trdzvz,,ebztxnyz tiktok fouhxnxnc. Ffisjc.hfdnxdjb.fouyou ddtj Gfkfdjn c Gedgk dry THF rug .fdtshgfbfc Ggt duffs rtt free fi re fire on Bijoy Chakrabart y also the FGDs ftd sis cjd gu hkj bfr vhf f f f f Tg I'd ffukgff Fjhdjgfn Rjftje Gjdrjj G Hghktb Rrmyxbmmfn Yrjjyjyhjjjjjjjjj",2024-11-13 14:53:41
5,please TikTok team My account warning 🥹🥹🥹🥹 sayedlo4 support me,2024-11-13 14:52:34
5,😘,2024-11-13 14:51:02
5,Please TikTok tem unband karak king I'd plzzzzzzzzzzzzzzz,2024-11-13 14:51:00
5,Please TikTok team unfreeze My account and viral account please 🥺@its_pathan480,2024-11-13 14:49:31
2,👍,2024-11-13 14:49:25
5,Tipping over to be the best in 8 Gtyyo,2024-11-13 14:49:19
5,Please TikTok team unfreeze my account please help me and my account views problem 😭😭🙏🙏🙏 Help me please Please Please Please Please Please TikTok team my dream 1m followers and 1B like please TikTok help me Please TikTok team 20k followers 120K like Gift 🎁🎁 me please Please Please my TikTok I love you team💔💔🫶🫶🫶🫶,2024-11-13 14:48:20
5,Mr TikTok please unbanned the account of karak king plz plz plz love you,2024-11-13 14:47:04
1,Very Cringe App I have ever seen in my life,2024-11-13 14:45:29
5,Best app ever,2024-11-13 14:44:56
5,I love it,2024-11-13 14:44:46
5,Please dear TikTok teem Unbannad my friend TikTok I'd Karak king 👑😭😭😭😭 Love ❤❤ Miss you😘 karak king👑,2024-11-13 14:43:16
5,Update opection nahi arha so please so update opection show k ar dein,2024-11-13 14:42:52
5,Good,2024-11-13 14:42:25
5,Good,2024-11-13 14:41:24
1,Dear tik tok team please show HD quality option to my account salman__edit804,2024-11-13 14:40:51
1,alhamdulah for everything,2024-11-13 14:40:51
5,💊💊💊,2024-11-13 14:39:07
5,Nice,2024-11-13 14:38:08
5,Good,2024-11-13 14:37:38
1,"I wanted to go live but it wants me to confirm my age,like why does this even exist? It should be removed because some people waited years to go live only to find out they need to confirm the age,this thing should be removed as soon as possible",2024-11-13 14:36:08
1,Chapri,2024-11-13 14:34:42
5,Saqlian Gujjar,2024-11-13 14:32:15
2,Plzzzz TikTok team unfreeze my TikTok account plzzz plzzz🙏🙏🙏🙏🙏🙏🙏plzzz@rizwanbhai2008 unfreeze my account thank you,2024-11-13 14:30:48
5,Like for rate of Star TikTok,2024-11-13 14:30:09
1,I had to come here after frustration on your platform. What is the essence of submitting a ticket you will not respond to or a ticket that refuses to submit and keeps reloading the puzzle? I have made complaint about the green account verification after livestream's team task completion.,2024-11-13 14:28:51
1,I can't login,2024-11-13 14:28:45
5,I love it,2024-11-13 14:27:57
5,billudgk account unbanned please dear TikTok,2024-11-13 14:27:41
5,Best app ever,2024-11-13 14:26:55
5,Nice,2024-11-13 14:26:51
5,yyyyyyyyyyyyyyes,2024-11-13 14:26:43
5,Good,2024-11-13 14:25:14
1,I can't follow anyone tiktok please fix this issue!,2024-11-13 14:23:26
5,Adnan Rajput,2024-11-13 14:23:14
5,Unfreeze my account please,2024-11-13 14:22:40
5,hi Dear TikTok team please unfreeze my account please Give me away some followers and likes it 2 days please 🥺🥺 unfreeze my account,2024-11-13 14:21:55
2,It's a good app but I wanted to open tik tok and when I want to open it it doesn't let me or it doesn't open and it says that it has opened,2024-11-13 14:20:12
1,"It was working perfectly fine before the update, which for some reason, is only happening to me NOW, and now, it's always telling me the app isn't working. I've tried clearing cache, exiting out of every app, it constantly logs me out of my profile too. Nobody's going to have to ban TikTok, tiktok ain't working no more",2024-11-13 14:19:13
5,plzzz tiktok tream unbanned Acound my friend karak king,2024-11-13 14:18:22
4,👍👍,2024-11-13 14:17:45
5,khetran,2024-11-13 14:17:10
5,This app is very interesting and very funny,2024-11-13 14:16:48
1,all tik tok account,2024-11-13 14:15:17
5,Good app,2024-11-13 14:14:49
5,Hello my account un freeze daily video upload not good response my account and my videos please TikTok team my feedback response and unfreeze my account,2024-11-13 14:12:55
2,Vary sad,2024-11-13 14:11:16
5,Best app ever,2024-11-13 14:10:24
5,👍,2024-11-13 14:08:59
5,Good,2024-11-13 14:07:47
1,Tiktok my message not sent please tiktok team my help,2024-11-13 14:07:07
5,Level,2024-11-13 14:06:51
5,Sho I like it,2024-11-13 14:06:15
2,so not good not bad,2024-11-13 14:03:14
5,"@m_afnanmargun account unbanned please 🙏❤️ TikTok team ,,,,,",2024-11-13 14:01:21
3,Plae,2024-11-13 14:01:16
5,TikTok is very good,2024-11-13 14:01:01
1,"I can't download this app on my device, please help me with this.",2024-11-13 14:00:25
5,Amjid Khan,2024-11-13 14:00:25
1,Noice😂😂😂,2024-11-13 13:59:53
5,Hi TikTok time my account unfreeze plzz plzz 🥹🥹,2024-11-13 13:57:54
3,"X2 speed option gone? Since update,I have to individually go into menu on each video to speed it up. Can no longer just hold down during the video. Why remove such a handy function? Also the sound on some videos fades out and then comes back on later? So glitchy now. Disappointing when it worked fine before.",2024-11-13 13:57:50
5,I liked,2024-11-13 13:56:42
5,So nice.,2024-11-13 13:51:15
5,Dear tiktok team please unbend karak king account this account name 👉 @m-afnanmargun please unbend this account please dear tiktok team 😓🙏,2024-11-13 13:49:50
5,good app,2024-11-13 13:49:45
5,Thank you TikTokteam ❤️😍😍🤩🤩🤩😍,2024-11-13 13:49:13
5,Please dear TikTok team unwarnin my TikTok account please 🥺😭😭😭 @hisham_0689 Please dear TikTok team I requested you 🙏 please,2024-11-13 13:48:45
5,TikTok 👁️😈👿🤡,2024-11-13 13:48:45
1,Saith g,2024-11-13 13:47:59
5,Wow,2024-11-13 13:47:44
5,Please my friend afnan margun unbaned account please i miss you karak king 🥺,2024-11-13 13:47:23
1,Super rasist also constant rage bait,2024-11-13 13:46:22
1,"This app's censorship is worse than North Korea. Can't even say normal words. They'll ban your account. I'm not kidding. Hopefully, more and more countries will ban this app.",2024-11-13 13:46:12
5,Please my friend account is unbaind please 👑 karak King 👑 account is recover ok thanks,2024-11-13 13:43:27
5,I like this,2024-11-13 13:42:00
1,Keeps freezing on every video I play but it's playing the audio over the frozen video!!!! So annoying!!!!!,2024-11-13 13:41:50
1,9 slay isles and woke uranus sum of an us 4 my egg is wet it's slow it ran lots at is set inner of us sweep Dr ultra we I it 3 3 just ouse 8 useless at us gun us an us doggo or ymir is an ID me do own,2024-11-13 13:41:50
1,Best for everyone,2024-11-13 13:41:29
5,Please dear tiktok team unbanned my friend tiktok account please 🥲🥲🥲🥺🥺🥺🥺 misbah Khan 254 please love you 😘,2024-11-13 13:39:16
5,please tik tok team unfreeze my account no views likes and comments on my videos i use tik tok app next 5 years please unfreeze my TikTok account,2024-11-13 13:39:06
5,Good app,2024-11-13 13:38:27
5,It is a very good app,2024-11-13 13:36:47
5,amazing 😍,2024-11-13 13:36:45
5,Dear Tiktok team please unbanned Karak King account. He is very best man and he is very sad..,2024-11-13 13:35:46
5,nice 👍👍👍,2024-11-13 13:35:21
5,It's a good thing to have,2024-11-13 13:34:28
5,Nice,2024-11-13 13:34:22
5,I love tiktok 🥰🥰🥰🥰,2024-11-13 13:33:56
5,My account @u.farooq 1011 usernam e for you please 🥲🥲 chalo,2024-11-13 13:32:48
5,Nice very nice aap good,2024-11-13 13:32:24
1,"Tiktok request Hello dear tiktok team Very very important Please I need your help because your account has mistakenly put my account in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account has been frozen and my views have decreased a lot and I am also working hard on tiktok now to make very good videos content but Still, my views are much lower than before. Ye",2024-11-13 13:32:20
5,Dear tik tok team my account monetize plz,2024-11-13 13:32:03
2,B.w,2024-11-13 13:28:42
5,Its great,2024-11-13 13:28:42
5,"Assalam welaikum tiktok official Your app is very good and very beautiful i love tiktok app I have an account on your TikTok app and . . jameelbrohiwww this is the name of my tiktok account please support me tiktok official my videos are not going viral please Well, I have no complaints with Tiktok, I like Tiktok app very much and please go to my tiktok account May Allah always bless you and your team Tiktok team with great success thanks",2024-11-13 13:27:49
5,Good TikTok love,2024-11-13 13:24:54
5,Please for you my account viral me user name anas.dawar1 thanks for your team tiktok,2024-11-13 13:24:00
5,Nicely good app this is amazing app that you make,2024-11-13 13:22:34
5,For You page viralvideo plz support 300k likes 10k followers,2024-11-13 13:22:15
5,Dear TikTok team plzzz unfreez my account mkzargia 😫 tnx you so much TikTok team ❤️,2024-11-13 13:20:47
1,"Excessive unnecessary censoring when you try to comment on people's live and its frustrating,so much for the free speech....",2024-11-13 13:16:18
1,Like tiktok,2024-11-13 13:15:58
5,Open free,2024-11-13 13:15:23
5,Saiful Saiful Islam Saiful Islam,2024-11-13 13:10:30
5,Wow but I can't creat my TikTok Account!!!,2024-11-13 13:10:05
5,Very good app,2024-11-13 13:09:45
5,Nice🙂,2024-11-13 13:06:32
1,No support in tiktok,2024-11-13 13:05:33
1,"The editor is completely broken. You waste minutes editing a video and then when you play it back it's completely different. All the cuts are in completely different utterly random places. Absolutely pathetic. Also, lately when you watch videos, half of the times the audio is broken, it sounds like it's playing twice at the same time with a small delay. Scrolling forth and back doesn't fix it but if you restart the app and go back to the same video it usually does. Again, pathetic.",2024-11-13 13:05:23
5,Right,2024-11-13 13:04:38
4,Salam g Pales my account varill 🙏 @Ibrahimafridi455 Pales All videos 3000 like All videos 30k vewes pales support me 😰😰😰😰,2024-11-13 13:02:22
5,Dear tiktok team please viral my account @futuredoctor4578,2024-11-13 13:01:55
1,"I am working had on TikTok for 1 year still. But my videos do not go in Foryou feed still because, TikTok team has freezed my account. Dear TikTok team respectively i requeste TikTok team that plz unfreeze and viral my account. I make hd and good content. Plz resolve my problem 🙏😭.",2024-11-13 13:00:53
5,Dear tiktok team please unbanned (@karak king) account please 😥😥😥😥😥😥😥,2024-11-13 13:00:52
1,Very bad,2024-11-13 13:00:22
5,N♥️,2024-11-13 13:00:18
4,Please dear TikTok teams 100k follower 😭😭😭😭😭,2024-11-13 13:00:04
4,Is good for video,2024-11-13 12:59:58
5,Wow,2024-11-13 12:57:42
5,Hi new account tik tok,2024-11-13 12:57:33
2,"It refuses to open, is it happening only for me or what!!!!",2024-11-13 12:57:07
1,Please tiktok team mara account unfreeze kro please 🥺🥺🥺 please tiktok team,2024-11-13 12:57:06
5,very good,2024-11-13 12:56:20
5,Good,2024-11-13 12:55:53
5,I love this app,2024-11-13 12:54:51
5,Muji jasto ganaune TikTok,2024-11-13 12:54:18
5,nice,2024-11-13 12:54:02
1,For you,2024-11-13 12:50:54
5,Good apps,2024-11-13 12:50:39
1,Super great I love it,2024-11-13 12:50:37
5,Good,2024-11-13 12:50:34
5,Good app,2024-11-13 12:50:25
5,You can say tiktok dances are like my favorite workout routine haha I just wish they would moderate the sign up age a bit better bc some girls on there are too young to dance this sexy… personal opinion,2024-11-13 12:50:15
5,Tiktok video viral please tiktok team support me,2024-11-13 12:50:03
5,Please unfreeze my account 😔😔💯💯♥️lov you kerdo unfreeze my account 😔💯😍,2024-11-13 12:48:37
1,Hellow dear tiktok team my best friend tiktok account unbanned plese tiktok team plese unbanned account name @m_afnanmargun karak king Please id unbanned good bye,2024-11-13 12:48:32
5,Dear TikTok please my account unbanned please 🥺😔🥺🥺😔😔@funnyvideo9032,2024-11-13 12:47:48
5,Farrn Malik,2024-11-13 12:46:26
5,Nais,2024-11-13 12:45:00
1,"The app has unspoken rules and calls it community guidelines. Holds creators from succeeding, offers more views and followers for a cost. Then it doesn't get what they say it would have. Everyday is more and more disappointing",2024-11-13 12:43:42
5,Sgvsha,2024-11-13 12:41:27
5,Nice,2024-11-13 12:40:56
5,MR:Siddik,2024-11-13 12:40:29
5,ples unband karak king account plez😰😰😰😰😰,2024-11-13 12:38:24
5,Please my account unfreezing my account username m___umair,2024-11-13 12:36:38
1,like my account 🙏plz and follower,2024-11-13 12:36:09
5,Hardee's o l a n g,2024-11-13 12:35:57
5,This is a nice app!! 🤩. I like it.putki,2024-11-13 12:34:37
5,Time pass,2024-11-13 12:33:41
3,"I would have given TikTok a 5 star but they keep making everything worse that I have deleted the app and installed it more than five times just to set of my account so that I can post on my TikTok story, after installing the first time I will see and option and a plus botton to post on my story but after then I won't see it anymore, I'm tired of all this that my account doesn't post story and I only see it when I install the application new login then after sometimes it disappeared",2024-11-13 12:32:56
5,Hey TikTok team please 🥺💔🥺 like problem oyegujjar22 ya account sport me 🙏🙏,2024-11-13 12:30:12
1,Hello friends in this video will describe you how to unfreeze Tiktok account settings 2023 | how to viral Tiktok Account with foryou trick | tiktok settings and privacy | tiktok settings for views | tiktok settings for you | tiktok settings 2023 | How to get followers on Tiktok Tiktok Unfreeze kaise kare How to Unfreeze Tiktok account Unfreeze Tiktok account settings Tiktok account unfreeze kaise kare,2024-11-13 12:30:02
5,🥹,2024-11-13 12:28:22
2,Please kindly resolve Maximum attempts issue as soon as possible. It's really useless problem which i facing from 3 days.,2024-11-13 12:28:04
1,বালের এপ বানাইছো 😁বাচ্ছা থেকে বাচ্ছার মা পর্যন্ত একই বালের ভিডিও বানায় যুব সমাজ আজ ধংশের পথে 😮‍💨😮‍💨,2024-11-13 12:25:02
5,One million like me mumtazking plzzzzzz 😥😥😥,2024-11-13 12:23:55
5,Adeel,2024-11-13 12:22:58
5,Wonderful app to express your feelings on and show ypur talents. It is slso super easy to get use to. Also a great way to text your friend and start a streak!! Definitely recommend,2024-11-13 12:22:46
1,Good,2024-11-13 12:22:42
5,"Please dear tiktok team foryou for my account @malikarsalan2213 , please🙏",2024-11-13 12:21:39
5,Great app and goog enjoy,2024-11-13 12:20:56
1,Tiktok App doesnt work well on My S22 Ultra but it only works well on my Samsung Tab S6 Lite. Please improve this I am not satisfied with this,2024-11-13 12:19:38
5,Dear TikTok please unfreeze my account please I will request you Unfreeze my account 🙏 @zodpattan,2024-11-13 12:19:14
5,Noce,2024-11-13 12:16:20
1,Worst,2024-11-13 12:15:06
1,Rubbish app and Alot of scammed,2024-11-13 12:14:21
5,Excellent 👌👌👌👌,2024-11-13 12:12:47
5,Quite impressive,2024-11-13 12:11:48
2,_______________________________saaba6794_______________ Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. ...moresaabali43,2024-11-13 12:09:10
1,I need my tiktok,2024-11-13 12:08:38
1,"Why is my account not following up, I'm fed up of this,",2024-11-13 12:07:24
5,Shoaibrohi,2024-11-13 12:04:46
5,Good,2024-11-13 12:04:22
5,Like it,2024-11-13 12:03:09
5,Awesome A,2024-11-13 12:01:12
2,ⓗⓔⓛⓛⓞ ⓜⓨ ⓣⓘⓚ ⓣⓞⓚ ⓣⓔⓐⓜ ⓤⓟⓓⓐⓣⓔ,2024-11-13 12:00:56
4,To annoying,2024-11-13 12:00:01
5,Good abb...nice...best.... Tik Tok for you,2024-11-13 11:59:42
4,This is great app and when I am free I use this app my mood gone fresh 🥰,2024-11-13 11:57:18
2,Not good,2024-11-13 11:52:15
5,"It is good, in writing comments the send button needs to be pressed several times to send ghe comment",2024-11-13 11:48:37
2,It's cool and all but like I have put NOT INTERESTED for this one promotional content that has dozen of bot accounts posting and even specifically choosing the tags they use YET STILL I HAVE THAT CONTENT SHOVED DOWN MY THROAT,2024-11-13 11:45:00
5,good app,2024-11-13 11:44:12
5,I am not fur you video 😥😥 furyou video 💯🌹 please 😩😒😪,2024-11-13 11:43:49
1,Nice apps,2024-11-13 11:43:46
1,Please viral karo👃👃👃👃👃👃 Lalakhanlalakhan,2024-11-13 11:43:15
5,Plzz dear TikTok team unbanned my friend TikTok account plzz plzz 😭😭💯 and love you TikTok team,2024-11-13 11:42:24
5,TikTok team am u waring you unbanned the karak king I'd last warning,2024-11-13 11:40:51
5,KING,2024-11-13 11:40:51
5,Please dear TikTok deam unbanned my friend TikTok TikTok account please😢😢😢😢🥺🥺@user kingzehri1234 Please love yuo😘 Miss yuo Irfan zehri🥺,2024-11-13 11:40:42
4,plz.tik tok.team virl my Account.plz. plz unfrezz.my Account plz😭😞😞😔😔,2024-11-13 11:40:15
5,Hello dear TikTok😘😘please My account unfarize 😭😭😭 my account name samadkhani17 please support my account end like followers 🙏🙏,2024-11-13 11:39:21
3,Please add themed icon for Android!,2024-11-13 11:39:00
5,This is very sweet app,2024-11-13 11:35:35
1,WHY It making a glitch in the screen like I taked a screenshot but I have taked any screenshot but in the screen TikTok made a glitch in my mobile screen why the happens happens with me it's the theird time and this is my third mobile,2024-11-13 11:34:59
5,Good app for TYM pass 👍❌,2024-11-13 11:34:23
4,Please my account viral❤ views. Like. Commints . رب۔ راضی۔ سب راضی,2024-11-13 11:32:48
2,Nice,2024-11-13 11:29:29
2,TikTok team please un banned 🚫 me bro account @m_afnanmargun please please 😭😭😭😭😭😭,2024-11-13 11:27:49
5,"Dar,tiktok, hang kora tiktok,text sms, kora jai na, ,,, hmm,problem, tiktok,,😓😭piz,,my, problem,, solp,plz,plz,tiktok,,company,,",2024-11-13 11:24:51
5,Dear TiK ToK my account unfreeze kardo 😭😭plz@blovem,2024-11-13 11:23:57
1,Brain rot,2024-11-13 11:22:38
4,Nice app,2024-11-13 11:21:43
4,Sometimes you can't open the app but other then that it's an okay app,2024-11-13 11:20:53
5,Kurmiyan🇳🇵🇳🇵🇳🇵🇳🇵,2024-11-13 11:20:47
5,Please deare my account unbanned Karakking account unbanned please please please😢😢😢,2024-11-13 11:19:46
5,Amazing😎😎😎😎,2024-11-13 11:19:31
1,"The censorship on this app is appalling! It's ridiculous and be prepared to be banned if you say anything they don't like, they removed comments and threaten to close you down if you post something that goes against their ""community guidelines"". It's the worst app for censorship",2024-11-13 11:19:21
1,please my TikTok account viral please @faisalkhan..11 unfreeze kar dey,2024-11-13 11:19:06
5,please TikTok my video viral 🙏🥺 @ak aloneboy00 please account viral 🥺🥺🙏🙏 ALONE,2024-11-13 11:18:40
5,Bangladesh video pollyz my tiktok,2024-11-13 11:18:07
1,"I used to enjoy using this app it's always my go to for relaxation and stuff but lately i don't understand when i open it it's not loading, I can't open links with it. Have uninstalled and reinstalled but nothing and yes it's up to date Please fix it",2024-11-13 11:18:04
5,viral hoina kano video md_rohol___15,2024-11-13 11:16:55
5,Awais Ali,2024-11-13 11:15:23
2,like,2024-11-13 11:11:09
5,Good app,2024-11-13 11:10:09
5,My UK account My TikTok account followers and likes and views problems please help me,2024-11-13 11:09:28
5,Please dear TikTok team please 🙏 viral my account please 🙏 naseergaments,2024-11-13 11:08:56
5,Please like kar 100.0K please 🙏🥺,2024-11-13 11:08:44
1,TikTok videos on dark screen only have sound.,2024-11-13 11:04:42
2,My tiktok account plz unfreeze views issu any time on he,2024-11-13 11:04:09
1,I can't open the app,2024-11-13 11:03:18
5,My favorite app si my life and my ol follow as and please help me following 1m please 🥺,2024-11-13 11:03:14
5,Good,2024-11-13 11:01:12
2,Do not 🚭 work 😔,2024-11-13 11:00:41
